row_bin_idx col_bin_idx row_bin_left_edge row_bin_right_edge col_bin_left_edge col_bin_right_edge A1 B1 C1 D1 E1 F1 G1 H1 I1 J1 K1 L1 M1 N1 O1 P1 A2 B2 C2 D2 E2 F2 G2 H2 I2 J2 K2 L2 M2 N2 O2 P2 A3 B3 C3 D3 E3 F3 G3 H3 I3 J3 K3 L3 M3 N3 O3 P3 A4 B4 C4 D4 E4 F4 G4 H4 I4 J4 K4 L4 M4 N4 O4 P4
5 5 0.0 0.1 0.0 0.1 0.000301 0.000473 0.000560 0.000543 0.000423 0.000335 0.000291 0.000270 0.000548 0.001102 0.002062 0.002645 0.002104 0.001077 0.000776 0.000478 0.000997 0.003151 0.011421 0.047257 0.034386 0.008859 0.002631 0.000871 0.001489 0.005778 0.054549 0.124451 0.134139 0.046587 0.006277 0.001362 0.000981 0.005148 0.056109 0.088643 0.114109 0.067385 0.005208 0.001004 0.000511 0.001724 0.007677 0.034114 0.072384 0.017070 0.002316 0.000582 0.000293 0.000537 0.001355 0.005648 0.008366 0.003299 0.000996 0.000419 0.000200 0.000276 0.000612 0.001273 0.001683 0.000931 0.000559 0.000391
5 6 0.0 0.1 0.1 0.2 0.000284 0.000450 0.000548 0.000543 0.000443 0.000338 0.000299 0.000287 0.000501 0.001047 0.001932 0.002680 0.002224 0.001150 0.000805 0.000506 0.000906 0.002795 0.009819 0.043723 0.038215 0.010475 0.002882 0.000967 0.001357 0.004948 0.044287 0.122143 0.134635 0.058192 0.007375 0.001545 0.000880 0.004266 0.046585 0.090930 0.107901 0.080478 0.006353 0.001153 0.000482 0.001500 0.006930 0.028500 0.075827 0.020007 0.002714 0.000621 0.000269 0.000507 0.001207 0.004932 0.008522 0.003682 0.001098 0.000457 0.000187 0.000255 0.000579 0.001211 0.001682 0.001004 0.000571 0.000413
5 7 0.0 0.1 0.2 0.3 0.000264 0.000442 0.000556 0.000541 0.000459 0.000352 0.000311 0.000302 0.000458 0.000984 0.001798 0.002686 0.002302 0.001217 0.000804 0.000548 0.000839 0.002490 0.008448 0.039329 0.042099 0.012216 0.003137 0.001077 0.001240 0.004260 0.035061 0.118691 0.133636 0.071262 0.008631 0.001777 0.000784 0.003549 0.037000 0.093102 0.101360 0.093744 0.007980 0.001317 0.000430 0.001289 0.006102 0.023912 0.076973 0.023740 0.003239 0.000701 0.000262 0.000482 0.001111 0.004253 0.008664 0.004167 0.001222 0.000495 0.000181 0.000260 0.000515 0.001139 0.001679 0.001078 0.000604 0.000451
5 8 0.0 0.1 0.3 0.4 0.000245 0.000412 0.000555 0.000562 0.000473 0.000356 0.000315 0.000324 0.000424 0.000916 0.001684 0.002665 0.002361 0.001275 0.000802 0.000579 0.000767 0.002188 0.007324 0.034450 0.045542 0.014089 0.003408 0.001206 0.001116 0.003638 0.026886 0.114360 0.131906 0.084916 0.010239 0.002067 0.000704 0.002906 0.028429 0.094524 0.094659 0.105988 0.010370 0.001554 0.000403 0.001108 0.005245 0.020349 0.076231 0.028157 0.003956 0.000790 0.000247 0.000444 0.000984 0.003572 0.008794 0.004729 0.001380 0.000545 0.000177 0.000236 0.000485 0.001059 0.001676 0.001173 0.000626 0.000451
5 9 0.0 0.1 0.4 0.5 0.000239 0.000399 0.000559 0.000561 0.000499 0.000350 0.000326 0.000327 0.000402 0.000855 0.001591 0.002636 0.002386 0.001351 0.000824 0.000618 0.000726 0.001946 0.006488 0.030338 0.047857 0.015873 0.003718 0.001356 0.001028 0.003164 0.021261 0.109660 0.130111 0.095927 0.011899 0.002385 0.000646 0.002438 0.022288 0.094359 0.089674 0.114872 0.013252 0.001791 0.000377 0.000965 0.004536 0.017861 0.073756 0.032974 0.004803 0.000895 0.000236 0.000423 0.000906 0.003085 0.008823 0.005342 0.001562 0.000590 0.000171 0.000228 0.000461 0.000994 0.001656 0.001263 0.000645 0.000469
5 10 0.0 0.1 0.5 0.6 0.000000 0.000407 0.000538 0.000556 0.000500 0.000368 0.000330 0.000310 0.000000 0.000839 0.001499 0.002626 0.002440 0.001452 0.000864 0.000645 0.000000 0.001772 0.005922 0.027353 0.050394 0.017867 0.004042 0.001469 0.000000 0.002834 0.016881 0.105470 0.128375 0.105482 0.013911 0.002671 0.000000 0.002105 0.017340 0.092593 0.086377 0.120519 0.017172 0.002029 0.000000 0.000883 0.003924 0.015731 0.069868 0.037279 0.005640 0.000976 0.000000 0.000420 0.000830 0.002679 0.008624 0.005775 0.001720 0.000607 0.000000 0.000238 0.000420 0.000908 0.001624 0.001348 0.000670 0.000478
6 -1 0.1 0.2 -0.6 -0.5 0.000373 0.000511 0.000497 0.000442 0.000312 0.000298 0.000299 0.000000 0.000780 0.001370 0.002148 0.001915 0.001105 0.000725 0.000577 0.000000 0.001791 0.005699 0.023418 0.035696 0.011692 0.003149 0.001253 0.000000 0.003021 0.018820 0.102406 0.132181 0.088283 0.011015 0.002328 0.000000 0.002642 0.024161 0.104541 0.092703 0.117839 0.013780 0.001897 0.000000 0.001066 0.005514 0.021724 0.079488 0.041057 0.005613 0.000965 0.000000 0.000459 0.001025 0.003559 0.011057 0.006303 0.001672 0.000594 0.000000 0.000240 0.000468 0.001116 0.001959 0.001418 0.000736 0.000496 0.000000
6 0 0.1 0.2 -0.5 -0.4 0.000384 0.000492 0.000489 0.000456 0.000322 0.000316 0.000285 0.000203 0.000759 0.001299 0.002104 0.001947 0.001174 0.000748 0.000589 0.000313 0.001644 0.005199 0.021231 0.037251 0.012894 0.003400 0.001359 0.000516 0.002712 0.015252 0.096807 0.131125 0.097312 0.012687 0.002610 0.000725 0.002295 0.018844 0.103711 0.089713 0.123596 0.017882 0.002131 0.000623 0.000975 0.004787 0.019472 0.075596 0.045729 0.006745 0.001051 0.000445 0.000450 0.000939 0.003138 0.010863 0.006965 0.001856 0.000610 0.000284 0.000241 0.000431 0.001028 0.001910 0.001512 0.000772 0.000506 0.000294
6 1 0.1 0.2 -0.4 -0.3 0.000366 0.000481 0.000494 0.000470 0.000332 0.000311 0.000281 0.000206 0.000700 0.001230 0.002069 0.001962 0.001249 0.000743 0.000616 0.000333 0.001459 0.004616 0.018327 0.038707 0.014511 0.003745 0.001511 0.000544 0.002352 0.012042 0.088853 0.130125 0.107011 0.015153 0.003066 0.000804 0.001928 0.014378 0.100186 0.087788 0.127168 0.023838 0.002538 0.000688 0.000851 0.004013 0.016913 0.069944 0.052742 0.008557 0.001258 0.000469 0.000415 0.000852 0.002722 0.010334 0.007920 0.002140 0.000687 0.000302 0.000241 0.000388 0.000943 0.001857 0.001603 0.000813 0.000521 0.000336
6 2 0.1 0.2 -0.3 -0.2 0.000345 0.000475 0.000487 0.000472 0.000346 0.000314 0.000277 0.000224 0.000643 0.001162 0.001997 0.002035 0.001361 0.000791 0.000663 0.000356 0.001283 0.004075 0.015369 0.039783 0.017091 0.004324 0.001707 0.000621 0.002044 0.009359 0.078585 0.129172 0.116444 0.019385 0.003678 0.000915 0.001595 0.010666 0.093161 0.087790 0.127542 0.033197 0.003101 0.000762 0.000743 0.003269 0.014185 0.061906 0.060889 0.011280 0.001520 0.000507 0.000387 0.000767 0.002317 0.009476 0.008863 0.002496 0.000760 0.000325 0.000227 0.000358 0.000856 0.001785 0.001730 0.000851 0.000553 0.000350
6 3 0.1 0.2 -0.2 -0.1 0.000325 0.000470 0.000491 0.000488 0.000368 0.000311 0.000281 0.000232 0.000582 0.001099 0.001915 0.002075 0.001464 0.000820 0.000676 0.000375 0.001145 0.003603 0.013079 0.039158 0.019448 0.004989 0.001883 0.000662 0.001807 0.007644 0.068172 0.128357 0.123055 0.024901 0.004380 0.001036 0.001360 0.008339 0.084401 0.090087 0.125446 0.043559 0.003721 0.000847 0.000661 0.002755 0.012368 0.053900 0.068372 0.014292 0.001814 0.000537 0.000367 0.000719 0.002007 0.008650 0.009719 0.002864 0.000847 0.000357 0.000218 0.000331 0.000796 0.001700 0.001828 0.000913 0.000579 0.000356
6 4 0.1 0.2 -0.1 0.0 0.000307 0.000455 0.000487 0.000495 0.000373 0.000316 0.000268 0.000233 0.000541 0.001043 0.001822 0.002112 0.001571 0.000858 0.000687 0.000406 0.001029 0.003184 0.011103 0.037960 0.022317 0.005839 0.002091 0.000741 0.001613 0.006395 0.057122 0.126694 0.128037 0.032347 0.005190 0.001180 0.001167 0.006705 0.073651 0.092861 0.121455 0.056238 0.004512 0.000955 0.000603 0.002322 0.010917 0.045879 0.075096 0.017971 0.002193 0.000577 0.000343 0.000654 0.001742 0.007657 0.010366 0.003283 0.000941 0.000387 0.000220 0.000310 0.000723 0.001592 0.001907 0.000983 0.000600 0.000375
6 5 0.1 0.2 0.0 0.1 0.000291 0.000436 0.000490 0.000486 0.000391 0.000314 0.000271 0.000244 0.000498 0.000981 0.001732 0.002135 0.001670 0.000904 0.000705 0.000437 0.000934 0.002840 0.009528 0.035612 0.025063 0.006832 0.002302 0.000811 0.001475 0.005488 0.047563 0.123862 0.131258 0.041266 0.006031 0.001335 0.001044 0.005546 0.062779 0.095929 0.116352 0.069017 0.005422 0.001071 0.000550 0.001993 0.009899 0.039009 0.080173 0.021943 0.002578 0.000604 0.000312 0.000618 0.001555 0.006725 0.010870 0.003703 0.001045 0.000415 0.000205 0.000292 0.000657 0.001485 0.001945 0.001045 0.000627 0.000409
6 6 0.1 0.2 0.1 0.2 0.000274 0.000429 0.000503 0.000496 0.000404 0.000306 0.000293 0.000259 0.000454 0.000941 0.001640 0.002165 0.001757 0.000968 0.000708 0.000460 0.000847 0.002538 0.008299 0.033229 0.028333 0.007974 0.002504 0.000918 0.001351 0.004689 0.038397 0.119795 0.133032 0.052569 0.007088 0.001528 0.000917 0.004596 0.051481 0.098855 0.110259 0.082964 0.006670 0.001221 0.000503 0.001697 0.008752 0.032915 0.082906 0.025920 0.003081 0.000667 0.000287 0.000572 0.001393 0.005772 0.011013 0.004193 0.001159 0.000455 0.000198 0.000264 0.000612 0.001381 0.001961 0.001121 0.000642 0.000425
6 7 0.1 0.2 0.2 0.3 0.000256 0.000413 0.000505 0.000498 0.000414 0.000311 0.000277 0.000273 0.000424 0.000883 0.001546 0.002152 0.001808 0.001003 0.000705 0.000505 0.000776 0.002258 0.007230 0.029711 0.030743 0.009108 0.002701 0.001016 0.001233 0.004024 0.030412 0.114376 0.133569 0.064303 0.008193 0.001743 0.000819 0.003834 0.040973 0.102062 0.104158 0.096464 0.008355 0.001404 0.000461 0.001469 0.007702 0.028417 0.083955 0.030627 0.003711 0.000747 0.000273 0.000526 0.001257 0.004954 0.011273 0.004789 0.001306 0.000488 0.000188 0.000251 0.000566 0.001306 0.001959 0.001210 0.000675 0.000456
6 8 0.1 0.2 0.3 0.4 0.000235 0.000395 0.000511 0.000505 0.000432 0.000312 0.000286 0.000299 0.000399 0.000825 0.001445 0.002155 0.001859 0.001043 0.000720 0.000538 0.000715 0.001995 0.006371 0.026328 0.033351 0.010313 0.002925 0.001128 0.001124 0.003454 0.023700 0.108278 0.133203 0.077214 0.009534 0.002023 0.000724 0.003163 0.031204 0.104125 0.097741 0.108976 0.010835 0.001638 0.000430 0.001247 0.006507 0.024640 0.082505 0.035723 0.004569 0.000850 0.000260 0.000494 0.001125 0.004139 0.011308 0.005527 0.001482 0.000548 0.000177 0.000249 0.000507 0.001201 0.001986 0.001328 0.000706 0.000474
6 9 0.1 0.2 0.4 0.5 0.000226 0.000373 0.000511 0.000497 0.000442 0.000312 0.000298 0.000299 0.000373 0.000780 0.001370 0.002148 0.001915 0.001105 0.000725 0.000577 0.000670 0.001791 0.005699 0.023418 0.035696 0.011692 0.003149 0.001253 0.001053 0.003021 0.018820 0.102406 0.132181 0.088283 0.011015 0.002328 0.000667 0.002642 0.024161 0.104541 0.092703 0.117839 0.013780 0.001897 0.000400 0.001066 0.005514 0.021724 0.079488 0.041057 0.005613 0.000965 0.000245 0.000459 0.001025 0.003559 0.011057 0.006303 0.001672 0.000594 0.000169 0.000240 0.000468 0.001116 0.001959 0.001418 0.000736 0.000496
6 10 0.1 0.2 0.5 0.6 0.000000 0.000384 0.000492 0.000489 0.000456 0.000322 0.000316 0.000285 0.000000 0.000759 0.001299 0.002104 0.001947 0.001174 0.000748 0.000589 0.000000 0.001644 0.005199 0.021231 0.037251 0.012894 0.003400 0.001359 0.000000 0.002712 0.015252 0.096807 0.131125 0.097312 0.012687 0.002610 0.000000 0.002295 0.018844 0.103711 0.089713 0.123596 0.017882 0.002131 0.000000 0.000975 0.004787 0.019472 0.075596 0.045729 0.006745 0.001051 0.000000 0.000450 0.000939 0.003138 0.010863 0.006965 0.001856 0.000610 0.000000 0.000241 0.000431 0.001028 0.001910 0.001512 0.000772 0.000506
7 -1 0.2 0.3 -0.6 -0.5 0.000351 0.000458 0.000447 0.000418 0.000280 0.000274 0.000276 0.000000 0.000722 0.001207 0.001727 0.001553 0.000913 0.000638 0.000540 0.000000 0.001645 0.004962 0.017738 0.025546 0.008554 0.002658 0.001162 0.000000 0.002881 0.016633 0.093678 0.131760 0.079107 0.010081 0.002260 0.000000 0.002860 0.025965 0.113721 0.095645 0.119552 0.014268 0.001983 0.000000 0.001195 0.006754 0.026432 0.083138 0.050974 0.006567 0.001040 0.000000 0.000488 0.001173 0.004171 0.014511 0.007581 0.001823 0.000608 0.000000 0.000243 0.000488 0.001239 0.002333 0.001617 0.000828 0.000531 0.000000
7 0 0.2 0.3 -0.5 -0.4 0.000374 0.000447 0.000427 0.000401 0.000298 0.000282 0.000267 0.000196 0.000700 0.001155 0.001709 0.001590 0.000977 0.000665 0.000550 0.000291 0.001533 0.004548 0.016352 0.027227 0.009559 0.002844 0.001242 0.000478 0.002623 0.013766 0.087898 0.131401 0.088077 0.011471 0.002545 0.000710 0.002481 0.020168 0.112828 0.092613 0.125440 0.018168 0.002230 0.000656 0.001074 0.005756 0.023868 0.079309 0.055323 0.007928 0.001144 0.000465 0.000489 0.001075 0.003670 0.013789 0.008448 0.002025 0.000637 0.000288 0.000250 0.000445 0.001151 0.002279 0.001704 0.000853 0.000549 0.000291
7 1 0.2 0.3 -0.4 -0.3 0.000356 0.000441 0.000442 0.000422 0.000307 0.000275 0.000264 0.000204 0.000639 0.001098 0.001686 0.001610 0.001030 0.000652 0.000576 0.000311 0.001358 0.004057 0.014184 0.027954 0.010618 0.003077 0.001372 0.000516 0.002267 0.010998 0.078968 0.130941 0.097730 0.013576 0.002995 0.000802 0.002082 0.015228 0.109836 0.090924 0.129070 0.024321 0.002661 0.000727 0.000923 0.004779 0.021012 0.073530 0.062583 0.010281 0.001372 0.000501 0.000445 0.000971 0.003199 0.013025 0.009915 0.002339 0.000700 0.000311 0.000242 0.000409 0.001051 0.002204 0.001833 0.000915 0.000567 0.000314
7 2 0.2 0.3 -0.3 -0.2 0.000324 0.000434 0.000478 0.000430 0.000312 0.000290 0.000257 0.000225 0.000585 0.001034 0.001636 0.001637 0.001108 0.000683 0.000586 0.000323 0.001202 0.003592 0.012167 0.028550 0.012215 0.003459 0.001530 0.000584 0.001962 0.008684 0.068321 0.129929 0.107434 0.017047 0.003573 0.000902 0.001719 0.011235 0.102264 0.091651 0.129669 0.033673 0.003266 0.000806 0.000804 0.003856 0.018144 0.065917 0.070626 0.013844 0.001682 0.000529 0.000399 0.000870 0.002722 0.011868 0.011464 0.002764 0.000796 0.000330 0.000234 0.000380 0.000959 0.002140 0.001973 0.000983 0.000607 0.000333
7 3 0.2 0.3 -0.2 -0.1 0.000305 0.000433 0.000437 0.000425 0.000316 0.000299 0.000247 0.000217 0.000543 0.000989 0.001584 0.001682 0.001185 0.000718 0.000603 0.000343 0.001071 0.003206 0.010563 0.028376 0.014097 0.003961 0.001689 0.000639 0.001760 0.007199 0.058608 0.128475 0.114928 0.021784 0.004223 0.001026 0.001467 0.008821 0.092705 0.094292 0.127394 0.044094 0.003901 0.000894 0.000709 0.003200 0.015902 0.058247 0.077143 0.017838 0.002006 0.000559 0.000378 0.000790 0.002331 0.010579 0.012779 0.003196 0.000886 0.000362 0.000234 0.000351 0.000844 0.002018 0.002104 0.001055 0.000628 0.000356
7 4 0.2 0.3 -0.1 0.0 0.000298 0.000429 0.000444 0.000426 0.000335 0.000300 0.000271 0.000234 0.000500 0.000941 0.001527 0.001722 0.001276 0.000738 0.000626 0.000365 0.000964 0.002857 0.009165 0.027650 0.016097 0.004576 0.001866 0.000704 0.001596 0.006061 0.049061 0.125642 0.121155 0.028186 0.004965 0.001155 0.001259 0.007099 0.080575 0.098038 0.123418 0.056563 0.004724 0.001003 0.000632 0.002678 0.014174 0.050362 0.082915 0.022675 0.002407 0.000598 0.000363 0.000731 0.002034 0.009258 0.013746 0.003663 0.000987 0.000394 0.000221 0.000319 0.000772 0.001867 0.002216 0.001128 0.000660 0.000390
7 5 0.2 0.3 0.0 0.1 0.000270 0.000405 0.000457 0.000440 0.000354 0.000283 0.000275 0.000240 0.000467 0.000887 0.001468 0.001740 0.001342 0.000780 0.000642 0.000399 0.000874 0.002556 0.008048 0.026324 0.018221 0.005260 0.002016 0.000766 0.001445 0.005200 0.040534 0.121578 0.125732 0.036457 0.005760 0.001308 0.001100 0.005891 0.068460 0.101829 0.118476 0.069567 0.005695 0.001125 0.000586 0.002279 0.012707 0.043567 0.086677 0.027488 0.002888 0.000650 0.000342 0.000680 0.001809 0.008028 0.014435 0.004158 0.001099 0.000424 0.000224 0.000311 0.000696 0.001712 0.002274 0.001199 0.000682 0.000411
7 6 0.2 0.3 0.1 0.2 0.000267 0.000395 0.000443 0.000435 0.000356 0.000279 0.000261 0.000241 0.000426 0.000837 0.001405 0.001749 0.001409 0.000803 0.000650 0.000424 0.000790 0.002283 0.007072 0.024390 0.020137 0.005993 0.002193 0.000867 0.001329 0.004447 0.032738 0.115881 0.128897 0.046037 0.006639 0.001485 0.000976 0.004916 0.056143 0.105883 0.112766 0.083678 0.006967 0.001272 0.000536 0.001942 0.011286 0.037908 0.088585 0.033101 0.003478 0.000715 0.000309 0.000628 0.001612 0.006887 0.014901 0.004753 0.001234 0.000458 0.000209 0.000280 0.000639 0.001618 0.002305 0.001291 0.000725 0.000439
7 7 0.2 0.3 0.2 0.3 0.000253 0.000385 0.000443 0.000435 0.000374 0.000289 0.000262 0.000261 0.000397 0.000802 0.001336 0.001757 0.001469 0.000853 0.000626 0.000468 0.000731 0.002054 0.006226 0.022211 0.022228 0.006795 0.002328 0.000952 0.001218 0.003857 0.026283 0.109105 0.130681 0.056818 0.007606 0.001697 0.000860 0.004128 0.044533 0.109643 0.106875 0.097273 0.008692 0.001471 0.000497 0.001653 0.009676 0.033422 0.088432 0.038639 0.004214 0.000793 0.000297 0.000583 0.001454 0.005838 0.014959 0.005493 0.001396 0.000515 0.000199 0.000262 0.000588 0.001499 0.002326 0.001371 0.000749 0.000469
7 8 0.2 0.3 0.3 0.4 0.000236 0.000375 0.000448 0.000435 0.000398 0.000282 0.000269 0.000272 0.000382 0.000749 0.001264 0.001750 0.001509 0.000880 0.000629 0.000505 0.000670 0.001832 0.005519 0.019734 0.024018 0.007676 0.002504 0.001058 0.001127 0.003311 0.020539 0.101096 0.131662 0.068684 0.008800 0.001971 0.000764 0.003394 0.033780 0.112572 0.100507 0.110231 0.011244 0.001715 0.000456 0.001380 0.008027 0.029594 0.086433 0.045136 0.005266 0.000912 0.000274 0.000528 0.001296 0.004875 0.014937 0.006470 0.001596 0.000549 0.000191 0.000251 0.000533 0.001369 0.002347 0.001501 0.000784 0.000505
7 9 0.2 0.3 0.4 0.5 0.000215 0.000351 0.000458 0.000447 0.000418 0.000280 0.000274 0.000276 0.000355 0.000722 0.001207 0.001727 0.001553 0.000913 0.000638 0.000540 0.000634 0.001645 0.004962 0.017738 0.025546 0.008554 0.002658 0.001162 0.001039 0.002881 0.016633 0.093678 0.131760 0.079107 0.010081 0.002260 0.000695 0.002860 0.025965 0.113721 0.095645 0.119552 0.014268 0.001983 0.000421 0.001195 0.006754 0.026432 0.083138 0.050974 0.006567 0.001040 0.000261 0.000488 0.001173 0.004171 0.014511 0.007581 0.001823 0.000608 0.000185 0.000243 0.000488 0.001239 0.002333 0.001617 0.000828 0.000531
7 10 0.2 0.3 0.5 0.6 0.000000 0.000374 0.000447 0.000427 0.000401 0.000298 0.000282 0.000267 0.000000 0.000700 0.001155 0.001709 0.001590 0.000977 0.000665 0.000550 0.000000 0.001533 0.004548 0.016352 0.027227 0.009559 0.002844 0.001242 0.000000 0.002623 0.013766 0.087898 0.131401 0.088077 0.011471 0.002545 0.000000 0.002481 0.020168 0.112828 0.092613 0.125440 0.018168 0.002230 0.000000 0.001074 0.005756 0.023868 0.079309 0.055323 0.007928 0.001144 0.000000 0.000489 0.001075 0.003670 0.013789 0.008448 0.002025 0.000637 0.000000 0.000250 0.000445 0.001151 0.002279 0.001704 0.000853 0.000549
8 -1 0.3 0.4 -0.6 -0.5 0.000326 0.000422 0.000398 0.000367 0.000257 0.000262 0.000246 0.000000 0.000664 0.001082 0.001405 0.001265 0.000771 0.000566 0.000502 0.000000 0.001518 0.004272 0.013040 0.017763 0.006306 0.002199 0.001057 0.000000 0.002759 0.014498 0.084762 0.127758 0.069304 0.009044 0.002185 0.000000 0.003046 0.027215 0.121114 0.098796 0.119544 0.014565 0.002091 0.000000 0.001316 0.008213 0.032412 0.085465 0.062380 0.007591 0.001123 0.000000 0.000540 0.001368 0.004959 0.019383 0.009109 0.001993 0.000643 0.000000 0.000261 0.000510 0.001399 0.002783 0.001853 0.000927 0.000547 0.000000
8 0 0.3 0.4 -0.5 -0.4 0.000351 0.000397 0.000396 0.000365 0.000273 0.000264 0.000238 0.000186 0.000649 0.001039 0.001385 0.001301 0.000820 0.000581 0.000501 0.000273 0.001421 0.003959 0.012264 0.018827 0.006964 0.002342 0.001130 0.000447 0.002484 0.012325 0.078473 0.128309 0.077208 0.010178 0.002450 0.000695 0.002650 0.020908 0.120406 0.095868 0.125884 0.018533 0.002350 0.000691 0.001181 0.006926 0.029828 0.081686 0.066862 0.009336 0.001237 0.000487 0.000530 0.001256 0.004375 0.018332 0.010466 0.002234 0.000662 0.000296 0.000265 0.000475 0.001278 0.002720 0.001963 0.000976 0.000552 0.000291
8 1 0.3 0.4 -0.4 -0.3 0.000333 0.000407 0.000396 0.000377 0.000281 0.000266 0.000247 0.000202 0.000595 0.000995 0.001375 0.001323 0.000858 0.000590 0.000533 0.000284 0.001269 0.003545 0.010900 0.019441 0.007781 0.002510 0.001262 0.000488 0.002173 0.010069 0.069470 0.128237 0.086543 0.011945 0.002871 0.000781 0.002232 0.015873 0.117150 0.094100 0.130038 0.024379 0.002817 0.000762 0.001024 0.005685 0.026641 0.076386 0.073410 0.012185 0.001492 0.000520 0.000486 0.001132 0.003800 0.016925 0.012423 0.002592 0.000738 0.000320 0.000257 0.000431 0.001160 0.002653 0.002104 0.001034 0.000591 0.000314
8 2 0.3 0.4 -0.3 -0.2 0.000313 0.000396 0.000402 0.000379 0.000277 0.000271 0.000239 0.000203 0.000567 0.000954 0.001349 0.001353 0.000921 0.000620 0.000554 0.000295 0.001120 0.003165 0.009589 0.019919 0.008919 0.002790 0.001400 0.000555 0.001896 0.008124 0.059419 0.127464 0.096095 0.014934 0.003418 0.000890 0.001845 0.011655 0.109244 0.094793 0.131217 0.033406 0.003418 0.000855 0.000878 0.004537 0.023372 0.069345 0.080374 0.016576 0.001835 0.000555 0.000441 0.001000 0.003225 0.015112 0.014720 0.003049 0.000833 0.000340 0.000248 0.000385 0.001047 0.002546 0.002276 0.001114 0.000634 0.000338
8 3 0.3 0.4 -0.2 -0.1 0.000288 0.000397 0.000447 0.000398 0.000279 0.000279 0.000250 0.000222 0.000514 0.000901 0.001317 0.001374 0.000976 0.000628 0.000556 0.000312 0.000998 0.002841 0.008515 0.019959 0.010186 0.003151 0.001525 0.000611 0.001698 0.006801 0.050119 0.125161 0.104186 0.018961 0.003992 0.001007 0.001575 0.009138 0.098644 0.098010 0.129477 0.043500 0.004111 0.000946 0.000771 0.003718 0.020812 0.062241 0.086043 0.021752 0.002216 0.000599 0.000398 0.000910 0.002780 0.013298 0.016754 0.003567 0.000934 0.000374 0.000239 0.000371 0.000924 0.002387 0.002443 0.001195 0.000656 0.000368
8 4 0.3 0.4 -0.1 0.0 0.000279 0.000384 0.000391 0.000389 0.000287 0.000261 0.000235 0.000231 0.000478 0.000858 0.001279 0.001398 0.001041 0.000650 0.000558 0.000344 0.000911 0.002568 0.007519 0.019485 0.011514 0.003593 0.001660 0.000663 0.001542 0.005742 0.041312 0.121749 0.111385 0.024642 0.004654 0.001127 0.001357 0.007377 0.085900 0.102500 0.126025 0.055773 0.004961 0.001060 0.000691 0.003076 0.018522 0.054897 0.090003 0.027825 0.002686 0.000636 0.000366 0.000833 0.002428 0.011455 0.018378 0.004106 0.001050 0.000411 0.000228 0.000338 0.000826 0.002206 0.002567 0.001291 0.000700 0.000395
8 5 0.3 0.4 0.0 0.1 0.000264 0.000384 0.000399 0.000385 0.000322 0.000257 0.000237 0.000232 0.000442 0.000812 0.001245 0.001409 0.001099 0.000680 0.000555 0.000365 0.000824 0.002308 0.006710 0.018706 0.012965 0.004082 0.001783 0.000737 0.001418 0.004941 0.033979 0.116578 0.116819 0.031555 0.005355 0.001273 0.001186 0.006145 0.072771 0.107159 0.121544 0.068781 0.005982 0.001185 0.000630 0.002586 0.016446 0.048551 0.092527 0.034150 0.003228 0.000684 0.000353 0.000763 0.002153 0.009845 0.019388 0.004707 0.001173 0.000441 0.000215 0.000317 0.000747 0.002027 0.002659 0.001374 0.000740 0.000428
8 6 0.3 0.4 0.1 0.2 0.000251 0.000373 0.000404 0.000388 0.000328 0.000261 0.000241 0.000244 0.000404 0.000771 0.001211 0.001433 0.001150 0.000698 0.000557 0.000405 0.000746 0.002081 0.005976 0.017568 0.014389 0.004616 0.001894 0.000813 0.001309 0.004239 0.027640 0.109891 0.121285 0.040057 0.006134 0.001440 0.001049 0.005153 0.059436 0.111826 0.115927 0.082798 0.007296 0.001340 0.000576 0.002186 0.014300 0.043213 0.093085 0.041057 0.003899 0.000762 0.000333 0.000701 0.001927 0.008279 0.019937 0.005444 0.001321 0.000477 0.000217 0.000301 0.000686 0.001863 0.002717 0.001477 0.000780 0.000444
8 7 0.3 0.4 0.2 0.3 0.000244 0.000355 0.000407 0.000388 0.000334 0.000261 0.000246 0.000254 0.000374 0.000726 0.001164 0.001417 0.001191 0.000722 0.000553 0.000438 0.000687 0.001882 0.005344 0.016096 0.015683 0.005165 0.001986 0.000884 0.001212 0.003663 0.022182 0.102010 0.124288 0.049735 0.007005 0.001641 0.000929 0.004324 0.046923 0.116074 0.109822 0.096760 0.009063 0.001550 0.000524 0.001844 0.012131 0.039130 0.091914 0.048201 0.004770 0.000852 0.000312 0.000644 0.001718 0.006929 0.020186 0.006361 0.001503 0.000525 0.000210 0.000286 0.000617 0.001719 0.002750 0.001587 0.000824 0.000480
8 8 0.3 0.4 0.3 0.4 0.000228 0.000338 0.000412 0.000411 0.000353 0.000260 0.000254 0.000252 0.000359 0.000689 0.001117 0.001414 0.001249 0.000754 0.000560 0.000471 0.000631 0.001679 0.004785 0.014579 0.016917 0.005738 0.002102 0.000975 0.001120 0.003151 0.017820 0.093308 0.126641 0.059813 0.008004 0.001896 0.000820 0.003616 0.035608 0.119338 0.103677 0.109695 0.011550 0.001803 0.000488 0.001549 0.009988 0.035633 0.089196 0.055298 0.006027 0.000968 0.000299 0.000584 0.001526 0.005789 0.019897 0.007608 0.001729 0.000571 0.000199 0.000274 0.000562 0.001549 0.002777 0.001730 0.000868 0.000505
